"","logFC","logCPM","LR","PValue","FDR"
"oases3_k31_Locus_46202_Transcript_1_1",5.66253074836258,4.95241950779073,15.7021888953373,7.41383241089191e-05,0.00278965590743534
"oases6_CL4027Contig1_1",-7.33241471622475,1.48704247859789,15.6843935766184,7.48391426104105e-05,0.00281220517700503
"oases3_k43_Locus_32189_Transcript_1_1",-4.02826343232557,3.78735501518659,15.6815637098609,7.49512014902393e-05,0.00281259969386272
"TRINITY_DN36300_c5_g4_i1",-8.16644416868154,2.14575058028816,15.6777296246603,7.51032953748483e-05,0.00281273666572331
"oases3_CL17729Contig1_1",-7.89244678672694,2.03288466829935,15.6763529751725,7.51579812463079e-05,0.00281273666572331
"oases3_k43_Locus_2566_Transcript_4_2",-5.59964129409115,3.30244726227202,15.670106549036,7.54066172553409e-05,0.00281801752514793
"oases2_k31_Locus_13647_Transcript_1_1",-7.87762698341656,1.442637536078,15.6647517429388,7.56204213810424e-05,0.00281801752514793
"oases2_CL8Contig3_1",-4.48608400232494,3.93950744172967,15.6626940872246,7.57027405710014e-05,0.00281801752514793
"oases3_CL7924Contig1_1",-5.96095121555385,2.65114916076709,15.6626098871305,7.57061110244119e-05,0.00281801752514793
"oases2_k43_Locus_7527_Transcript_2_1",-5.32010455559504,2.63298405623044,15.6471443275064,7.63277507160666e-05,0.00283734325950436
"oases2_k49_Locus_14076_Transcript_1_1",-8.22681148329117,1.92691427599601,15.6257231757203,7.71972674593769e-05,0.00286420676298012
"oases3_k37_Locus_9631_Transcript_1_1",-7.84263576385034,2.9259134126531,15.6242542751916,7.72572561546238e-05,0.00286420676298012
"oases3_k25_Locus_23554_Transcript_4_1",4.72907360861735,6.30384646058342,15.6188343144693,7.74790089643706e-05,0.00286858779981187
"oases6_k25_Locus_11705_Transcript_11_1",8.48198257019058,2.36115646333764,15.6006622721184,7.822718498697e-05,0.00289171531719484
"oases2_CL100Contig1_1",-3.45032819396202,5.8316191281961,15.5963214889262,7.84069757921528e-05,0.00289171531719484
"oases3_k43_Locus_23575_Transcript_9_1",5.88945598585975,7.91693654773692,15.5960816750081,7.84169207486578e-05,0.00289171531719484
"oases6_k25_Locus_20214_Transcript_10_1",6.35369380074155,10.0305528369085,15.5846557223773,7.8892222503119e-05,0.00290537394946992
"oases3_k25_Locus_14419_Transcript_3_1",4.40092709002624,4.81242370257667,15.5752188879087,7.92869647508063e-05,0.00291603346853762
"oases6_k49_Locus_7668_Transcript_1_1",4.2619323302515,7.10695003220237,15.5702625411046,7.94950837233356e-05,0.002919810144077
"TRINITY_DN26289_c0_g1_i1",-7.1992061676925,1.36140456377117,15.5500650593413,8.03488827902319e-05,0.00294497828839607
"oases3_CL20121Contig1_1",4.0810514831069,6.37024524342969,15.5474751193132,8.04590314613975e-05,0.00294497828839607
"oases6_k25_Locus_5352_Transcript_1_1",-6.10488529177501,5.79233140629193,15.5433520713488,8.06346958499594e-05,0.00294497828839607
"oases6_k37_Locus_3648_Transcript_3_1",-4.712737660174,3.40578171228333,15.5387935635208,8.08293623840461e-05,0.00294497828839607
"oases3_k37_Locus_2395_Transcript_2_1",-3.86827612638691,5.9385161900146,15.5387417893095,8.08315760635386e-05,0.00294497828839607
"oases6_k25_Locus_426_Transcript_8_2",-8.22059902077663,2.7025522721848,15.5371017508459,8.09017297997734e-05,0.00294497828839607
"oases3_k49_Locus_65554_Transcript_1_1",-5.22582704180521,2.89632384136701,15.535381737291,8.0975370334935e-05,0.00294497828839607
"TRINITY_DN34416_c0_g1_i4",-7.27953811432782,1.334753211721,15.5340826513297,8.10310340058427e-05,0.00294497828839607
"oases2_k43_Locus_2480_Transcript_5_1",-4.66086428047182,4.12453268990019,15.5253972962296,8.14041773973124e-05,0.00295098775643274
"oases6_k25_Locus_3300_Transcript_1_1",-4.85923707678801,5.00657758752317,15.5231446931761,8.1501236559593e-05,0.00295098775643274
"oases6_CL5Contig1_2",-4.1302134918512,5.08770166589637,15.5228010106226,8.15160552347457e-05,0.00295098775643274
"oases2_CL3253Contig1_1",-3.79561063329596,7.62389610605368,15.5180279934171,8.17221354683285e-05,0.00295458592644894
"oases3_CL686Contig1_1",-5.37090715531627,3.36344415586064,15.5038276284527,8.23383565420479e-05,0.00297098541193599
"oases6_k25_Locus_444_Transcript_1_1",-4.71016365942961,3.38500140826005,15.5026356620885,8.23902937952929e-05,0.00297098541193599
"oases3_CL208Contig3_2",-2.91701959509068,5.38710080998044,15.4952655163427,8.27121641047505e-05,0.00297871348857862
"TRINITY_DN39604_c6_g1_i4",-6.53124993710113,3.32447687284024,15.4887026161573,8.2999844965682e-05,0.00298519182659688
"oases2_k25_Locus_124_Transcript_13_1",-8.68813448059783,2.27816705144787,15.4818599599766,8.33008608198709e-05,0.00299213234701103
"oases2_k25_Locus_5918_Transcript_1_1",-8.34785986739122,2.20727395635828,15.4781297678605,8.3465418348649e-05,0.00299415970951747
"oases3_CL260Contig2_1",-7.43195204179044,1.94762611904572,15.4702189375619,8.38154879884117e-05,0.00300282810394706
"TRINITY_DN24682_c0_g1_i1",-7.56709448701641,1.80043332239577,15.4630242195984,8.41351508439909e-05,0.00300829457487999
"oases2_CL2580Contig1_1",-4.81392953979273,2.89085756579339,15.461897514325,8.41853215690037e-05,0.00300829457487999
"oases6_CL6436Contig1_2",-4.00698786487398,3.67336614108507,15.4516750020096,8.46418944976155e-05,0.00301775530179511
"oases3_k31_Locus_7569_Transcript_1_1",-5.29381473026701,2.71303512502443,15.45109196298,8.46680100200332e-05,0.00301775530179511
"oases3_k25_Locus_28954_Transcript_3_1",-7.74922551050773,1.512701164287,15.4459716331124,8.48977086894754e-05,0.00302205288489246
"oases2_k37_Locus_5037_Transcript_7_1",-7.41380960220299,3.57081877607693,15.4389541847328,8.52135311765764e-05,0.0030294011969244
"oases3_k49_Locus_32472_Transcript_1_1",-8.71924520213591,2.97187831798855,15.4299847909512,8.56189232517243e-05,0.0030399108468375
"oases2_k31_Locus_7769_Transcript_1_1",-6.14625516509396,3.87379976910192,15.4142263528655,8.63358668782838e-05,0.00305407435111225
"oases3_k31_Locus_5213_Transcript_9_1",3.77472622372808,6.17166016074132,15.412799320291,8.64010884654363e-05,0.00305407435111225
"TRINITY_DN40619_c4_g2_i1",-7.49036345659194,1.60633721729254,15.4123980719781,8.64194361839182e-05,0.00305407435111225
"oases3_CL22089Contig1_1",6.15853849380818,3.44423581847849,15.4115341283173,8.64589546931468e-05,0.00305407435111225
"oases3_k49_Locus_12453_Transcript_1_1",-7.90515668924627,2.77235862053427,15.3936962837634,8.72789690517416e-05,0.00307911308142539
"oases2_CL526Contig1_1",-3.92387380060084,5.7244946075779,15.3883763266732,8.75250416988197e-05,0.00308386578219734
"oases6_k25_Locus_19535_Transcript_3_1",5.31388853960449,6.06763875180827,15.3781421090885,8.80003865325812e-05,0.00309667433879708
"oases2_k49_Locus_3160_Transcript_1_1",-5.60722558523527,2.18369725828218,15.3706631072696,8.83494028737149e-05,0.0031050106131785
"oases6_k49_Locus_44674_Transcript_1_1",-7.93518767649237,2.05554877875935,15.3630563140687,8.87058115133394e-05,0.00311358522693336
"oases6_k31_Locus_7995_Transcript_1_1",-5.01506657299243,3.86326165766303,15.3602164558495,8.88392407703874e-05,0.00311432143531026
"oases3_CL764Contig1_1",-7.9572619999409,1.94837330848261,15.3500413195103,8.93189744761978e-05,0.00312718037818435
"oases3_k37_Locus_9428_Transcript_9_1",3.60983632934336,5.24755628213203,15.3415958780641,8.97191362421141e-05,0.0031362700590139
"oases3_k25_Locus_19964_Transcript_2_1",-7.2836297923642,1.68820483726941,15.3394056555069,8.98232075837764e-05,0.0031362700590139
"TRINITY_DN33973_c4_g4_i1",-7.41113794269305,1.59179058228582,15.3374058504037,8.99183370714609e-05,0.0031362700590139
"TRINITY_DN36969_c1_g2_i1",-8.0840067782096,2.11593616166587,15.3333778481434,9.01102544874455e-05,0.00313901055066077
"oases2_k43_Locus_9142_Transcript_1_1",-4.0189494014302,3.82583411123033,15.3201767949975,9.07421230009851e-05,0.00315581156774237
"TRINITY_DN22194_c0_g1_i1",-8.38025114526446,1.71585148563225,15.3185466194893,9.08204600090515e-05,0.00315581156774237
"oases2_CL8Contig2_1",-3.92369062066013,9.17131546449059,15.3090319680527,9.12790398819713e-05,0.00316777159209438
"TRINITY_DN36115_c3_g1_i15",-7.62282932836545,1.44244449860148,15.3046564783813,9.14907077843063e-05,0.00317114350610585
"oases6_k25_Locus_32825_Transcript_3_1",3.44825925384424,4.33887866519463,15.2991888855941,9.17559014149847e-05,0.00317635991723323
"oases6_k25_Locus_8589_Transcript_8_1",5.67103466572788,6.73425683682142,15.2930974343131,9.20522649583979e-05,0.00317753012317728
"oases2_CL10849Contig1_1",8.4444964387363,2.40592385225547,15.2901723595885,9.21949189038238e-05,0.00317753012317728
"oases2_k49_Locus_942_Transcript_1_1",-4.12428639466632,4.2271024058498,15.2900735919932,9.21997396141849e-05,0.00317753012317728
"oases6_k43_Locus_2030_Transcript_2_1",-5.14376470574286,3.01566481857821,15.2881942671956,9.22915152150458e-05,0.00317753012317728
"oases3_CL61Contig3_1",-5.30992793147937,2.94690895014735,15.2858714158432,9.24050771827984e-05,0.00317753012317728
"oases6_CL727Contig1_1",-7.94068831500195,1.93890907725852,15.2843787150595,9.24781280884266e-05,0.00317753012317728
"oases6_k31_Locus_32753_Transcript_1_1",3.66073518964482,4.69074957650343,15.276360004319,9.28715494822332e-05,0.00318709379350801
"oases6_k49_Locus_2532_Transcript_1_1",-5.79545508580898,2.58305363218763,15.2663608245971,9.3364498850592e-05,0.00319599056369256
"oases3_CL8Contig21_5",-3.5323943296655,5.56622538819339,15.2645268511517,9.3455197202845e-05,0.00319599056369256
"oases3_k43_Locus_69681_Transcript_1_1",-7.7423184472208,1.53448884884036,15.2637877159347,9.34917758726479e-05,0.00319599056369256
"oases2_CL9645Contig1_1",-5.67058559210579,2.618139899121,15.2600071239955,9.36790969997573e-05,0.00319599056369256
"oases6_CL12Contig2_1",-4.52735640244873,4.5475644338099,15.2594281187061,9.37078189397834e-05,0.00319599056369256
"oases2_k49_Locus_1255_Transcript_8_1",-4.26205626689387,4.83576506059952,15.2388171319374,9.47360334196811e-05,0.00322708451356045
"oases6_k37_Locus_17866_Transcript_3_1",3.16942388865653,5.53670173121737,15.2320403079953,9.50765810444507e-05,0.0032276142355623
"oases2_k37_Locus_225_Transcript_26_1",-3.67778613306849,5.31738690091154,15.2300505288196,9.51768047882897e-05,0.0032276142355623
"oases6_k37_Locus_413_Transcript_9_1",-4.15000798146075,5.07351105955181,15.2292644644484,9.52164275741049e-05,0.0032276142355623
"oases6_k25_Locus_40095_Transcript_1_1",7.88413447879391,2.30070500016201,15.2292379040721,9.52177666806671e-05,0.0032276142355623
"oases3_k31_Locus_30285_Transcript_8_1",-8.64384596882242,2.47474333356722,15.2200859452992,9.56803153057244e-05,0.00323336362817251
"oases3_CL2018Contig2_1",-8.1833476121426,2.35217109866923,15.218693801899,9.57508734105866e-05,0.00323336362817251
"oases6_k43_Locus_7461_Transcript_15_1",-4.01057259602925,4.19119859953275,15.2171415965398,9.58296056854392e-05,0.00323336362817251
"oases3_CL22715Contig1_1",-4.45999873471137,3.11587310791007,15.2166531956362,9.58543922412664e-05,0.00323336362817251
"oases3_k43_Locus_81399_Transcript_1_1",-7.26722298018787,1.39911449691931,15.2040925591393,9.64940712441506e-05,0.00324236191955792
"oases6_k25_Locus_35936_Transcript_1_1",5.92163651508015,3.80393153705022,15.2038369445689,9.65071335018451e-05,0.00324236191955792
"oases3_k49_Locus_6152_Transcript_1_1",-4.25191136590858,7.70625549974827,15.2001956011264,9.66934045206041e-05,0.00324236191955792
"TRINITY_DN42471_c6_g1_i12",-5.19071110776714,3.41658865793275,15.2000116448359,9.67028243030139e-05,0.00324236191955792
"TRINITY_DN34863_c4_g2_i4",-5.94214767183975,2.56185653777349,15.1999390680972,9.67065409675323e-05,0.00324236191955792
"oases3_k49_Locus_7846_Transcript_1_1",-7.41955360304623,2.30998029006307,15.1900167516051,9.72160197300358e-05,0.00325419261234099
"oases2_CL215Contig1_1",-5.60563567875687,4.20087672997321,15.1863592587108,9.74045007067325e-05,0.00325419261234099
"oases3_CL27Contig7_1",-3.59396911113787,7.36157615725154,15.1862154580821,9.74119186694113e-05,0.00325419261234099
"oases3_CL1Contig56_1",-4.34064144073774,4.29462164784281,15.1810527857545,9.76786122996683e-05,0.00325917046870725
"oases3_k49_Locus_22904_Transcript_1_1",-4.54631208307265,5.86340853897775,15.1769886725544,9.78890732847126e-05,0.00325994322599463
"oases6_CL1696Contig2_1",-8.02019908394417,1.979508436621,15.1754830845054,9.79671562779542e-05,0.00325994322599463
"oases6_CL3931Contig1_1",-8.32157193346272,2.02055499404809,15.1735426785416,9.80678823044014e-05,0.00325994322599463
"oases6_k43_Locus_961_Transcript_2_1",-5.42076762733562,2.52346871011111,15.1715270389456,9.81726240514018e-05,0.00325994322599463
"oases3_k37_Locus_20709_Transcript_2_1",-6.12646192146872,3.1969082137204,15.1664468187909,9.84371149818672e-05,0.00326392808069855
"oases2_k49_Locus_39043_Transcript_1_1",-5.275249888601,3.38459566936943,15.1628653330515,9.86240083320087e-05,0.00326392808069855
"oases6_k25_Locus_26627_Transcript_4_1",4.90761934112852,3.03432758843156,15.1594188702922,9.8804192895187e-05,0.00326392808069855
"oases2_CL5268Contig1_1",-4.87292830514656,4.13810608918932,15.1581613049116,9.88700221492569e-05,0.00326392808069855
"oases6_k31_Locus_40117_Transcript_27_1",4.67327597587918,6.99847481586479,15.1558096853588,9.8993239866318e-05,0.00326392808069855
"oases2_CL138Contig1_1",-5.00327548776223,4.61413914503816,15.154225813861,9.90763170005244e-05,0.00326392808069855
"oases3_k31_Locus_12578_Transcript_2_1",3.99483218024327,6.45113952773159,15.1534387650542,9.91176253292222e-05,0.00326392808069855
"oases3_k43_Locus_23468_Transcript_1_1",6.92290110004416,4.72251024404378,15.1499283978049,9.93020784264936e-05,0.00326611847974265
"oases3_k31_Locus_22224_Transcript_2_1",5.21124147844045,5.16791089770137,15.1452172032852,9.95501723069266e-05,0.00327039439130252
"oases6_k37_Locus_4449_Transcript_1_1",-5.71774052817735,3.43588957252297,15.1261129206755,0.000100562623340892,0.00329775002323512
"oases6_k43_Locus_1859_Transcript_5_1",-4.04648706096753,3.85161693847898,15.1249423250644,0.00010062499612166,0.00329775002323512
"oases6_CL10795Contig1_1",-6.74104075513893,1.18119042017703,15.1214554094865,0.000100811020054426,0.00329775002323512
"TRINITY_DN33652_c6_g1_i1",-7.94414572542667,1.8358138276852,15.1205536393833,0.000100859185010477,0.00329775002323512
"oases6_k25_Locus_20167_Transcript_2_1",4.41049828315085,5.77813172151719,15.1102474153922,0.000101411304201576,0.00330895044121404
"oases3_k37_Locus_12095_Transcript_3_1",-6.90530484998474,3.38051859545588,15.1090303631874,0.000101476703914477,0.00330895044121404
"oases6_k49_Locus_5355_Transcript_1_1",-7.84943749480062,2.03153097353963,15.1074778981745,0.000101560189031268,0.00330895044121404
"oases6_k43_Locus_19740_Transcript_1_1",5.93812375974853,5.71627593961349,15.1024615585068,0.000101830419740663,0.00331385622126665
"oases6_CL4703Contig1_1",3.30070427192556,4.73754233675955,15.0924230504934,0.000102373370102574,0.00331929414764319
"oases3_k43_Locus_14913_Transcript_1_1",-7.51659727644203,1.5523762429101,15.0876237903829,0.00010263397499531,0.00331929414764319
"oases6_k37_Locus_24359_Transcript_3_1",3.94316400758888,4.35280619445099,15.0869202749028,0.000102672232696481,0.00331929414764319
"oases3_CL26033Contig1_1",-4.87612841708116,2.57028574682604,15.0849832716574,0.000102777642564949,0.00331929414764319
"oases3_k37_Locus_4787_Transcript_10_2",-7.72006515428012,2.7267235240486,15.0849663736672,0.000102778562616501,0.00331929414764319
"oases6_k49_Locus_59799_Transcript_1_1",8.37628036122173,2.31534832052299,15.0849397074198,0.000102780014541074,0.00331929414764319
"oases6_k49_Locus_1493_Transcript_6_1",-5.35212413064043,3.94317924857713,15.0839023513916,0.000102836512554267,0.00331929414764319
"oases3_k31_Locus_35007_Transcript_7_1",3.9226175767836,6.08243073782535,15.0764191387397,0.000103245001359065,0.00332533798924834
"oases2_CL1932Contig1_1",-5.01377473375332,2.86091837389389,15.0760735032156,0.00010326390809394,0.00332533798924834
"oases3_CL14785Contig1_1",-6.02089307199399,2.65847243633993,15.0669006522894,0.000103766950907234,0.00333765614218925
"oases2_k49_Locus_2868_Transcript_1_1",-4.54719819786979,7.33366547434425,15.0607696293431,0.000104104553043608,0.00334418629984581
"oases2_CL907Contig1_1",-5.08705378661551,2.28269995359729,15.0588319219244,0.000104211481792696,0.00334418629984581
"oases3_k25_Locus_7996_Transcript_6_1",-5.11227907056727,4.09785614829124,15.0538328147485,0.000104487858866176,0.00334917449472209
"oases6_k49_Locus_46747_Transcript_1_1",5.22729512600944,3.69627774260413,15.0411936132609,0.000105189915564084,0.00336777979379391
"oases3_k37_Locus_1051_Transcript_25_2",-4.23013007645689,5.30350091570515,15.0381777593614,0.000105358134460724,0.0033683596314457
"oases3_CL5488Contig1_1",-7.84782450421199,1.95258244711852,15.0315577228982,0.000105728338216598,0.0033683596314457
"oases3_k43_Locus_78209_Transcript_1_1",-7.50571845634663,1.43708224421518,15.031068495959,0.000105755748517312,0.0033683596314457
"TRINITY_DN35330_c0_g1_i9",-7.85220046399578,2.11143304257119,15.0298550563239,0.000105823765722546,0.0033683596314457
"oases3_CL18Contig23_1",-3.49987739505898,4.59063164483895,15.029114260183,0.000105865311377389,0.0033683596314457
"oases3_CL4992Contig1_1",-5.55064835405012,3.15615422332503,15.026102522089,0.000106034386098696,0.0033683596314457
"oases3_k43_Locus_17225_Transcript_4_1",-4.23352489848042,3.70458009623578,15.0251695185205,0.000106086818716061,0.0033683596314457
"oases6_CL3838Contig1_3",-7.15214965297639,1.49390697814941,15.0214057046363,0.000106298601344273,0.0033683596314457
"TRINITY_DN34964_c6_g5_i1",-7.59540082190793,1.68455330980371,15.0213333580235,0.000106302676315575,0.0033683596314457
"oases6_k43_Locus_40213_Transcript_2_1",5.49188467381253,5.19818722164385,15.015987894228,0.00010660419851116,0.00337149615607996
"oases6_CL2599Contig1_1",-7.90440383953754,1.43794291573041,15.0150905701682,0.00010665489828247,0.00337149615607996
"oases3_CL4951Contig1_1",-8.72586481493677,2.29495908188709,15.0120159889498,0.000106828799518353,0.00337149615607996
"oases3_k49_Locus_75554_Transcript_1_1",-7.8739645911455,2.03450830953839,15.010959408076,0.000106888626599198,0.00337149615607996
"oases6_k31_Locus_5504_Transcript_2_1",-5.04202096016253,5.09507309599769,15.0071568384795,0.00010710421978586,0.00337445308617702
"oases6_CL191Contig1_1",-3.1101079798937,5.77155360890313,15.0030749125993,0.000107336138651132,0.00337533720383783
"oases2_CL171Contig1_1",-5.38841963636341,4.61275154100117,15.0023735017242,0.000107376040896264,0.00337533720383783
"oases6_k49_Locus_33116_Transcript_4_1",4.93541693561011,4.65287463405285,14.9967525743435,0.000107696346968,0.00338156761103379
"TRINITY_DN36292_c1_g1_i7",-7.65126831833306,1.51085709667756,14.9927048158677,0.000107927602148553,0.00338172452017993
"oases6_CL239Contig3_1",-6.35441800273867,3.15350913625685,14.9913775140304,0.000108003541872195,0.00338172452017993
"oases6_k31_Locus_32597_Transcript_6_1",4.76641408640734,3.7891515771479,14.9870854353024,0.000108249475490261,0.00338172452017993
"oases2_k37_Locus_22789_Transcript_1_1",9.05553099582703,9.38855918177068,14.9851873698056,0.00010835841320641,0.00338172452017993
"oases6_k25_Locus_24654_Transcript_1_1",3.54187417829831,5.85222366296532,14.984111566938,0.000108420206904503,0.00338172452017993
"TRINITY_DN37034_c2_g1_i12",-7.55245132272609,1.38976058617346,14.9838714072657,0.000108434006424488,0.00338172452017993
"oases2_CL45Contig2_1",-3.17879809900597,6.02049113670463,14.9800268232048,0.000108655156163052,0.00338480978040447
"oases2_k43_Locus_17180_Transcript_1_1",-8.41385150143434,2.73740511166623,14.974283046304,0.000108986398063068,0.00339131382916697
"oases3_k25_Locus_52920_Transcript_10_1",9.08488139021143,3.1806931596771,14.9695840863118,0.000109258141407713,0.00339595394853558
"oases3_CL94Contig5_2",-4.24692968195333,9.21827336640252,14.9604797051352,0.000109786594833746,0.0034056887034078
"oases3_k43_Locus_87015_Transcript_1_1",-4.42365041998915,2.87246751934677,14.9599522448898,0.00010981728938193,0.0034056887034078
"oases3_k31_Locus_25769_Transcript_5_1",5.33552031534618,3.56362477563488,14.9507938233799,0.000110351625476625,0.00341633768563236
"TRINITY_DN34574_c0_g1_i3",-7.66564736443148,1.5848178661455,14.9498406216491,0.000110407388916045,0.00341633768563236
"oases6_CL16Contig1_1",-3.77327433713294,4.91377502150186,14.9462897376958,0.000110615369602749,0.00341895317609211
"oases6_CL40Contig7_1",-4.34489294603663,4.75028851330423,14.9140857628795,0.000112519704018051,0.00346659558381214
"oases2_k37_Locus_2043_Transcript_10_1",-5.00087611097991,4.44206759478495,14.9132719871759,0.000112568250546001,0.00346659558381214
"oases3_k31_Locus_934_Transcript_11_1",3.42386992411887,4.43349659257021,14.9110779576053,0.000112699242439557,0.00346659558381214
"oases2_CL13554Contig1_1",-6.22356533484345,3.10063071133436,14.9097889690297,0.00011277627148573,0.00346659558381214
"oases3_k31_Locus_13919_Transcript_3_1",5.60111460315166,5.35123024846102,14.9096823251883,0.000112782646819338,0.00346659558381214
"TRINITY_DN34867_c0_g2_i2",-7.3214513670552,1.77414645884624,14.9075659903729,0.000112909239641003,0.00346663911598442
"oases6_k31_Locus_713_Transcript_7_1",5.00020305248353,4.55434651877721,14.8950835827649,0.000113658814878044,0.00348550004902076
"oases6_k31_Locus_10387_Transcript_1_1",-4.81442781163949,2.85696816609547,14.8893294190827,0.000114006040185531,0.00348550004902076
"oases3_k43_Locus_48943_Transcript_2_1",6.23161029071223,8.45617818744506,14.8891713159787,0.000114015595707356,0.00348550004902076
"oases2_k49_Locus_4532_Transcript_1_1",-5.32795624836875,3.08418471247022,14.8851679592724,0.00011425782159515,0.00348550004902076
"oases3_k25_Locus_26576_Transcript_1_1",3.98265106057983,4.00310181080695,14.8849769104002,0.000114269394080976,0.00348550004902076
"oases3_CL104Contig5_1",-3.43250549412623,5.19869346667949,14.8848234570428,0.000114278690131828,0.00348550004902076
"oases6_k31_Locus_5281_Transcript_7_1",7.77124086723264,2.27249850941579,14.8781488928704,0.0001146837660204,0.0034940068384697
"TRINITY_DN41462_c1_g5_i1",-7.43716540338025,1.35285839454275,14.8719323121623,0.000115062346953289,0.00350168861156526
"oases6_k49_Locus_27315_Transcript_3_1",4.74358270048335,8.79587959745809,14.8630330338486,0.00011560649077601,0.00351269871986035
"oases2_k43_Locus_22287_Transcript_1_1",-8.2663853476068,2.45777283631637,14.8598082824516,0.000115804305995955,0.00351269871986035
"oases3_k43_Locus_27155_Transcript_1_1",4.35673605846545,5.132932536473,14.8587301518037,0.000115870517495687,0.00351269871986035
"TRINITY_DN41191_c3_g3_i3",-8.0070377618503,2.0779117515633,14.8577379085198,0.000115931488046232,0.00351269871986035
"oases2_CL1098Contig1_1",-4.97937466032149,3.05201760556959,14.8434560186572,0.000116812655995164,0.00353331306282926
"oases2_k49_Locus_2043_Transcript_3_1",-5.42502307790411,3.02724968603075,14.8425787301675,0.000116867002439214,0.00353331306282926
"oases6_k25_Locus_1688_Transcript_16_1",-5.15584410863209,4.46905054036749,14.8377498128013,0.000117166601108237,0.0035385080164575
"oases3_CL12777Contig1_1",-3.69533715014866,6.3071698136813,14.8345683613954,0.000117364409020679,0.00354062085339727
"oases6_k43_Locus_12641_Transcript_1_1",-5.57088557284627,2.68154732711416,14.8289077364737,0.000117717191974529,0.00354704097488234
"oases3_CL1148Contig1_1",-6.12896033680293,3.48475895407106,14.8270471226672,0.000117833382569934,0.00354704097488234
"oases3_k43_Locus_20139_Transcript_4_1",-8.35940401060726,2.07399127011853,14.8238018588114,0.000118036317375938,0.0035492918278059
"oases3_CL18926Contig1_1",-4.46819266702761,3.05891135545155,14.8168129554806,0.000118474547152656,0.0035586053241276
"oases3_CL1183Contig1_1",-5.21652273410931,2.91038104705394,14.8134997271095,0.000118682870550854,0.00356100045182594
"oases6_k49_Locus_40769_Transcript_1_1",4.46621522593375,5.09906785338092,14.8072440974862,0.000119077206995293,0.00356896555251908
"oases3_k49_Locus_19864_Transcript_1_1",-5.05155757634143,2.70257865987019,14.7970278517294,0.000119724046830842,0.00358447324641441
"oases2_CL4771Contig1_1",-8.29185883735116,1.92902546565793,14.7941670444102,0.000119905811428374,0.00358603838196262
"oases6_k49_Locus_63276_Transcript_2_1",7.58374063206286,5.45400518619185,14.7842593167261,0.000120537459631264,0.00360104035278125
"oases2_k31_Locus_5322_Transcript_1_1",-4.6588469819064,2.85872795506287,14.7787624006752,0.000120889348568741,0.00360766122765379
"oases2_k25_Locus_47163_Transcript_1_1",8.89442749110009,2.44437497074803,14.7721352032307,0.000121314968465487,0.00361594594360764
"oases6_k37_Locus_2382_Transcript_1_1",-7.80363238296802,2.12309751320084,14.7703776452686,0.000121428097333542,0.00361594594360764
"oases6_k43_Locus_26336_Transcript_1_1",5.49227301472034,6.01445574726084,14.7662387957259,0.000121694922652017,0.00361780165884455
"oases3_CL6551Contig1_1",-4.42959589161224,4.27902030227502,14.7653595176612,0.000121751684337514,0.00361780165884455
"oases6_k49_Locus_316_Transcript_19_1",-3.49799202067908,6.1333308879228,14.7619454596745,0.000121972331175597,0.0036204734614973
"oases2_CL10128Contig1_1",-4.38829497280283,6.54907907105176,14.758218742412,0.000122213644382969,0.00362086824348103
"oases3_CL5Contig27_1",-5.32378408136904,3.91246841747191,14.7557489371207,0.000122373834488632,0.00362086824348103
"oases6_k31_Locus_1423_Transcript_2_1",-4.89697947712875,3.36149455915423,14.7542479608889,0.000122471290157194,0.00362086824348103
"oases2_k37_Locus_580_Transcript_1_1",-5.96075020516285,4.54801053455129,14.7529697336876,0.000122554344728668,0.00362086824348103
"oases6_k43_Locus_5411_Transcript_6_1",-4.14095538657007,6.22181181647695,14.7509154378709,0.000122687944228316,0.00362086824348103
"oases3_k49_Locus_49927_Transcript_1_1",5.56539880949241,5.13699638642051,14.7495504542419,0.000122776795917974,0.00362086824348103
"oases2_CL32Contig4_1",-3.1490865741059,8.05210524249569,14.747646331532,0.000122900850323975,0.00362086824348103
"oases6_CL25Contig4_2",-3.54534189182029,4.22357563446312,14.7354241351035,0.000123700141541634,0.0036367220223673
"oases2_CL10005Contig1_1",-3.47376400246238,4.5552615031775,14.7354018870495,0.000123701601251895,0.0036367220223673
"oases3_k43_Locus_33557_Transcript_3_1",-8.57781795379832,2.40983927052627,14.7311768276196,0.000123979124894742,0.00364101578455458
"oases2_CL42Contig5_1",-4.03522187007947,3.48018722446001,14.7240379789445,0.000124449466172092,0.00364432640579225
"oases6_k49_Locus_44831_Transcript_1_1",-5.77189058878247,2.43611514402888,14.72262909884,0.000124542501904644,0.00364432640579225
"TRINITY_DN42155_c3_g6_i2",-5.45359456776544,2.01677332445444,14.7208378900943,0.000124660885901232,0.00364432640579225
"oases6_k37_Locus_32910_Transcript_1_1",7.23657067036423,3.56169740325956,14.7195189808748,0.000124748127237324,0.00364432640579225
"oases6_k49_Locus_13755_Transcript_6_2",3.21107006682011,5.4626012309161,14.7194934439345,0.000124749817025025,0.00364432640579225
"oases3_k37_Locus_32175_Transcript_6_1",3.68753506965732,4.28583472993394,14.7136012132095,0.00012514032452239,0.00365188213627298
"oases6_k43_Locus_2325_Transcript_5_1",-4.8634774195399,3.71861371911199,14.6996550076942,0.000126069519524654,0.00367512555127975
"TRINITY_DN37357_c3_g1_i5",-6.01444053746299,2.5492569875995,14.6873833217477,0.000126892889494643,0.00369381746337362
